Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2023-09-01,10:00,2023,September,10,No,Yes,Friday,22.9,ST001,Banjara Hills,U7907,18,Male,24,10:00,10:24,Monsoon,Cloudy,Casual,Electric Bike
2023-09-01,11:00,2023,September,11,No,Yes,Friday,22.6,ST005,Begumpet,U7908,31,Female,20,11:00,11:20,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-01,12:00,2023,September,12,No,Yes,Friday,36.4,ST007,Kondapur,U7909,18,Female,30,12:00,12:30,Monsoon,Cloudy,Casual,Electric Bike
2023-09-01,13:00,2023,September,13,No,Yes,Friday,30.6,ST005,Begumpet,U7910,21,Male,54,13:00,13:54,Monsoon,Cloudy,Casual,Standard Bike
2023-09-01,14:00,2023,September,14,No,Yes,Friday,39.1,ST002,Gachibowli,U7911,26,Male,29,14:00,14:29,Monsoon,Cloudy,Casual,Standard Bike
2023-09-01,15:00,2023,September,15,No,Yes,Friday,39.3,ST008,Shamshabad,U7912,21,Male,23,15:00,15:23,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-01,16:00,2023,September,16,No,Yes,Friday,34.4,ST005,Begumpet,U7913,51,Male,20,16:00,16:20,Monsoon,Cloudy,Casual,Premium Bike
2023-09-01,17:00,2023,September,17,No,Yes,Friday,24.4,ST002,Gachibowli,U7914,45,Male,38,17:00,17:38,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-01,18:00,2023,September,18,No,Yes,Friday,30.2,ST004,Madhapur,U7915,29,Female,27,18:00,18:27,Monsoon,Cloudy,Casual,Electric Bike
2023-09-01,19:00,2023,September,19,No,Yes,Friday,36.6,ST004,Madhapur,U7916,28,Male,37,19:00,19:37,Monsoon,Cloudy,Casual,Premium Bike
2023-09-01,20:00,2023,September,20,No,Yes,Friday,39.6,ST004,Madhapur,U7917,58,Male,13,20:00,20:13,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-02,08:00,2023,September,8,Yes,No,Saturday,36.2,ST006,Hitech City,U7918,34,Female,24,08:00,08:24,Monsoon,Rainy,Casual,Electric Bike
2023-09-02,09:00,2023,September,9,Yes,No,Saturday,21.5,ST004,Madhapur,U7919,61,Male,30,09:00,09:30,Monsoon,Rainy,Casual,Premium Bike
2023-09-02,10:00,2023,September,10,Yes,No,Saturday,31.9,ST005,Begumpet,U7920,48,Female,33,10:00,10:33,Monsoon,Rainy,Subscriber,Premium Bike
2023-09-02,11:00,2023,September,11,Yes,No,Saturday,29.1,ST002,Gachibowli,U7921,51,Male,36,11:00,11:36,Monsoon,Rainy,Subscriber,Premium Bike
2023-09-02,12:00,2023,September,12,Yes,No,Saturday,34.0,ST004,Madhapur,U7922,32,Female,34,12:00,12:34,Monsoon,Rainy,Casual,Premium Bike
2023-09-02,13:00,2023,September,13,Yes,No,Saturday,35.6,ST003,Jubilee Hills,U7923,43,Male,57,13:00,13:57,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-02,14:00,2023,September,14,Yes,No,Saturday,22.5,ST002,Gachibowli,U7924,18,Male,32,14:00,14:32,Monsoon,Rainy,Casual,Electric Bike
2023-09-02,15:00,2023,September,15,Yes,No,Saturday,22.5,ST003,Jubilee Hills,U7925,21,Female,31,15:00,15:31,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-02,16:00,2023,September,16,Yes,No,Saturday,38.5,ST003,Jubilee Hills,U7926,34,Female,24,16:00,16:24,Monsoon,Rainy,Casual,Standard Bike
2023-09-02,17:00,2023,September,17,Yes,No,Saturday,23.1,ST010,Secunderabad,U7927,27,Male,40,17:00,17:40,Monsoon,Rainy,Casual,Standard Bike
2023-09-02,18:00,2023,September,18,Yes,No,Saturday,23.2,ST006,Hitech City,U7928,64,Female,37,18:00,18:37,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-02,19:00,2023,September,19,Yes,No,Saturday,36.4,ST004,Madhapur,U7929,32,Female,33,19:00,19:33,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-02,20:00,2023,September,20,Yes,No,Saturday,36.0,ST002,Gachibowli,U7930,51,Female,28,20:00,20:28,Monsoon,Rainy,Casual,Electric Bike
2023-09-03,08:00,2023,September,8,Yes,No,Sunday,35.4,ST009,Kukatpally,U7931,56,Male,38,08:00,08:38,Monsoon,Cloudy,Casual,Standard Bike
2023-09-03,09:00,2023,September,9,Yes,No,Sunday,30.5,ST002,Gachibowli,U7932,41,Male,59,09:00,09:59,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-03,10:00,2023,September,10,Yes,No,Sunday,22.3,ST003,Jubilee Hills,U7933,53,Male,33,10:00,10:33,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-03,11:00,2023,September,11,Yes,No,Sunday,34.1,ST004,Madhapur,U7934,64,Female,60,11:00,12:00,Monsoon,Cloudy,Casual,Premium Bike
2023-09-03,12:00,2023,September,12,Yes,No,Sunday,29.3,ST010,Secunderabad,U7935,30,Male,58,12:00,12:58,Monsoon,Cloudy,Casual,Electric Bike
2023-09-03,13:00,2023,September,13,Yes,No,Sunday,27.8,ST008,Shamshabad,U7936,58,Male,27,13:00,13:27,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-03,14:00,2023,September,14,Yes,No,Sunday,29.2,ST001,Banjara Hills,U7937,23,Male,44,14:00,14:44,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-03,15:00,2023,September,15,Yes,No,Sunday,36.2,ST006,Hitech City,U7938,25,Female,31,15:00,15:31,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-03,16:00,2023,September,16,Yes,No,Sunday,23.0,ST006,Hitech City,U7939,37,Male,25,16:00,16:25,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-03,17:00,2023,September,17,Yes,No,Sunday,22.4,ST007,Kondapur,U7940,30,Male,10,17:00,17:10,Monsoon,Cloudy,Casual,Electric Bike
2023-09-03,18:00,2023,September,18,Yes,No,Sunday,38.0,ST001,Banjara Hills,U7941,53,Male,22,18:00,18:22,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-03,19:00,2023,September,19,Yes,No,Sunday,39.8,ST002,Gachibowli,U7942,28,Male,31,19:00,19:31,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-03,20:00,2023,September,20,Yes,No,Sunday,30.3,ST008,Shamshabad,U7943,50,Female,56,20:00,20:56,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-04,08:00,2023,September,8,No,Yes,Monday,22.0,ST001,Banjara Hills,U7944,43,Male,12,08:00,08:12,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-04,09:00,2023,September,9,No,Yes,Monday,31.2,ST004,Madhapur,U7945,37,Female,35,09:00,09:35,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-04,10:00,2023,September,10,No,Yes,Monday,31.7,ST002,Gachibowli,U7946,25,Male,34,10:00,10:34,Monsoon,Cloudy,Casual,Premium Bike
2023-09-04,11:00,2023,September,11,No,Yes,Monday,29.4,ST002,Gachibowli,U7947,48,Male,38,11:00,11:38,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-04,12:00,2023,September,12,No,Yes,Monday,26.2,ST010,Secunderabad,U7948,63,Female,56,12:00,12:56,Monsoon,Cloudy,Casual,Electric Bike
2023-09-04,13:00,2023,September,13,No,Yes,Monday,39.3,ST003,Jubilee Hills,U7949,33,Female,22,13:00,13:22,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-04,14:00,2023,September,14,No,Yes,Monday,22.1,ST002,Gachibowli,U7950,25,Male,42,14:00,14:42,Monsoon,Cloudy,Casual,Standard Bike
2023-09-04,15:00,2023,September,15,No,Yes,Monday,21.6,ST005,Begumpet,U7951,32,Male,53,15:00,15:53,Monsoon,Cloudy,Casual,Electric Bike
2023-09-04,16:00,2023,September,16,No,Yes,Monday,21.3,ST002,Gachibowli,U7952,26,Male,12,16:00,16:12,Monsoon,Cloudy,Casual,Standard Bike
2023-09-04,17:00,2023,September,17,No,Yes,Monday,32.0,ST002,Gachibowli,U7953,46,Female,49,17:00,17:49,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-04,18:00,2023,September,18,No,Yes,Monday,27.9,ST006,Hitech City,U7954,65,Female,35,18:00,18:35,Monsoon,Cloudy,Casual,Premium Bike
2023-09-04,19:00,2023,September,19,No,Yes,Monday,38.1,ST007,Kondapur,U7955,45,Male,58,19:00,19:58,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-04,20:00,2023,September,20,No,Yes,Monday,34.4,ST006,Hitech City,U7956,30,Female,23,20:00,20:23,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-05,08:00,2023,September,8,No,Yes,Tuesday,32.4,ST009,Kukatpally,U7957,24,Male,17,08:00,08:17,Monsoon,Cloudy,Casual,Electric Bike
2023-09-05,09:00,2023,September,9,No,Yes,Tuesday,28.8,ST001,Banjara Hills,U7958,33,Male,11,09:00,09:11,Monsoon,Cloudy,Casual,Premium Bike
2023-09-05,10:00,2023,September,10,No,Yes,Tuesday,37.5,ST007,Kondapur,U7959,58,Male,40,10:00,10:40,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-05,11:00,2023,September,11,No,Yes,Tuesday,23.8,ST008,Shamshabad,U7960,30,Male,30,11:00,11:30,Monsoon,Cloudy,Casual,Standard Bike
2023-09-05,12:00,2023,September,12,No,Yes,Tuesday,26.0,ST006,Hitech City,U7961,48,Female,42,12:00,12:42,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-05,13:00,2023,September,13,No,Yes,Tuesday,33.7,ST007,Kondapur,U7962,50,Female,51,13:00,13:51,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-05,14:00,2023,September,14,No,Yes,Tuesday,25.6,ST007,Kondapur,U7963,27,Female,10,14:00,14:10,Monsoon,Cloudy,Casual,Standard Bike
2023-09-05,15:00,2023,September,15,No,Yes,Tuesday,36.4,ST008,Shamshabad,U7964,43,Male,55,15:00,15:55,Monsoon,Cloudy,Casual,Premium Bike
2023-09-05,16:00,2023,September,16,No,Yes,Tuesday,25.8,ST007,Kondapur,U7965,54,Male,10,16:00,16:10,Monsoon,Cloudy,Casual,Standard Bike
2023-09-05,17:00,2023,September,17,No,Yes,Tuesday,24.2,ST002,Gachibowli,U7966,64,Male,59,17:00,17:59,Monsoon,Cloudy,Casual,Standard Bike
2023-09-05,18:00,2023,September,18,No,Yes,Tuesday,28.6,ST009,Kukatpally,U7967,43,Male,39,18:00,18:39,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-05,19:00,2023,September,19,No,Yes,Tuesday,26.8,ST010,Secunderabad,U7968,59,Female,49,19:00,19:49,Monsoon,Cloudy,Casual,Premium Bike
2023-09-05,20:00,2023,September,20,No,Yes,Tuesday,35.8,ST004,Madhapur,U7969,36,Female,46,20:00,20:46,Monsoon,Cloudy,Casual,Electric Bike
2023-09-06,08:00,2023,September,8,No,Yes,Wednesday,34.1,ST006,Hitech City,U7970,19,Female,14,08:00,08:14,Monsoon,Cloudy,Casual,Premium Bike
2023-09-06,09:00,2023,September,9,No,Yes,Wednesday,28.5,ST002,Gachibowli,U7971,22,Male,48,09:00,09:48,Monsoon,Cloudy,Casual,Electric Bike
2023-09-06,10:00,2023,September,10,No,Yes,Wednesday,32.3,ST004,Madhapur,U7972,20,Male,59,10:00,10:59,Monsoon,Cloudy,Casual,Electric Bike
2023-09-06,11:00,2023,September,11,No,Yes,Wednesday,38.6,ST009,Kukatpally,U7973,47,Female,35,11:00,11:35,Monsoon,Cloudy,Casual,Electric Bike
2023-09-06,12:00,2023,September,12,No,Yes,Wednesday,38.2,ST004,Madhapur,U7974,53,Male,27,12:00,12:27,Monsoon,Cloudy,Casual,Premium Bike
2023-09-06,13:00,2023,September,13,No,Yes,Wednesday,33.3,ST003,Jubilee Hills,U7975,51,Male,15,13:00,13:15,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-06,14:00,2023,September,14,No,Yes,Wednesday,28.1,ST002,Gachibowli,U7976,35,Male,47,14:00,14:47,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-06,15:00,2023,September,15,No,Yes,Wednesday,32.9,ST010,Secunderabad,U7977,32,Female,44,15:00,15:44,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-06,16:00,2023,September,16,No,Yes,Wednesday,38.5,ST001,Banjara Hills,U7978,35,Male,28,16:00,16:28,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-06,17:00,2023,September,17,No,Yes,Wednesday,31.3,ST004,Madhapur,U7979,28,Male,31,17:00,17:31,Monsoon,Cloudy,Casual,Premium Bike
2023-09-06,18:00,2023,September,18,No,Yes,Wednesday,31.2,ST001,Banjara Hills,U7980,48,Female,34,18:00,18:34,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-06,19:00,2023,September,19,No,Yes,Wednesday,24.4,ST008,Shamshabad,U7981,18,Female,40,19:00,19:40,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-06,20:00,2023,September,20,No,Yes,Wednesday,34.2,ST005,Begumpet,U7982,38,Female,47,20:00,20:47,Monsoon,Cloudy,Casual,Electric Bike
2023-09-07,08:00,2023,September,8,No,Yes,Thursday,31.2,ST004,Madhapur,U7983,33,Female,10,08:00,08:10,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-07,09:00,2023,September,9,No,Yes,Thursday,20.0,ST007,Kondapur,U7984,37,Female,58,09:00,09:58,Monsoon,Cloudy,Casual,Standard Bike
2023-09-07,10:00,2023,September,10,No,Yes,Thursday,23.2,ST010,Secunderabad,U7985,31,Female,32,10:00,10:32,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-07,11:00,2023,September,11,No,Yes,Thursday,29.2,ST008,Shamshabad,U7986,41,Male,33,11:00,11:33,Monsoon,Cloudy,Casual,Premium Bike
2023-09-07,12:00,2023,September,12,No,Yes,Thursday,23.5,ST001,Banjara Hills,U7987,28,Male,58,12:00,12:58,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-07,13:00,2023,September,13,No,Yes,Thursday,26.6,ST004,Madhapur,U7988,33,Male,37,13:00,13:37,Monsoon,Cloudy,Casual,Premium Bike
2023-09-07,14:00,2023,September,14,No,Yes,Thursday,26.6,ST004,Madhapur,U7989,30,Male,36,14:00,14:36,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-07,15:00,2023,September,15,No,Yes,Thursday,22.0,ST009,Kukatpally,U7990,30,Female,40,15:00,15:40,Monsoon,Cloudy,Casual,Electric Bike
2023-09-07,16:00,2023,September,16,No,Yes,Thursday,29.7,ST008,Shamshabad,U7991,63,Female,57,16:00,16:57,Monsoon,Cloudy,Casual,Premium Bike
2023-09-07,17:00,2023,September,17,No,Yes,Thursday,27.0,ST009,Kukatpally,U7992,28,Female,54,17:00,17:54,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-07,18:00,2023,September,18,No,Yes,Thursday,35.4,ST010,Secunderabad,U7993,36,Female,41,18:00,18:41,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-07,19:00,2023,September,19,No,Yes,Thursday,29.9,ST002,Gachibowli,U7994,22,Male,49,19:00,19:49,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-07,20:00,2023,September,20,No,Yes,Thursday,24.2,ST010,Secunderabad,U7995,29,Male,26,20:00,20:26,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-08,08:00,2023,September,8,No,Yes,Friday,23.5,ST006,Hitech City,U7996,27,Male,51,08:00,08:51,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-08,09:00,2023,September,9,No,Yes,Friday,34.6,ST002,Gachibowli,U7997,18,Male,23,09:00,09:23,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-08,10:00,2023,September,10,No,Yes,Friday,36.6,ST010,Secunderabad,U7998,60,Male,34,10:00,10:34,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-08,11:00,2023,September,11,No,Yes,Friday,31.1,ST001,Banjara Hills,U7999,57,Female,54,11:00,11:54,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-08,12:00,2023,September,12,No,Yes,Friday,22.5,ST010,Secunderabad,U8000,48,Female,23,12:00,12:23,Monsoon,Cloudy,Casual,Premium Bike
2023-09-08,13:00,2023,September,13,No,Yes,Friday,31.1,ST006,Hitech City,U8001,34,Female,56,13:00,13:56,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-08,14:00,2023,September,14,No,Yes,Friday,31.1,ST001,Banjara Hills,U8002,39,Male,20,14:00,14:20,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-08,15:00,2023,September,15,No,Yes,Friday,34.6,ST001,Banjara Hills,U8003,22,Female,18,15:00,15:18,Monsoon,Cloudy,Casual,Premium Bike
2023-09-08,16:00,2023,September,16,No,Yes,Friday,37.4,ST007,Kondapur,U8004,19,Female,59,16:00,16:59,Monsoon,Cloudy,Casual,Electric Bike
2023-09-08,17:00,2023,September,17,No,Yes,Friday,21.5,ST004,Madhapur,U8005,54,Male,14,17:00,17:14,Monsoon,Cloudy,Casual,Electric Bike
2023-09-08,18:00,2023,September,18,No,Yes,Friday,24.7,ST007,Kondapur,U8006,22,Male,58,18:00,18:58,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-08,19:00,2023,September,19,No,Yes,Friday,35.6,ST001,Banjara Hills,U8007,27,Female,51,19:00,19:51,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-08,20:00,2023,September,20,No,Yes,Friday,22.8,ST001,Banjara Hills,U8008,39,Female,55,20:00,20:55,Monsoon,Cloudy,Casual,Premium Bike
2023-09-09,08:00,2023,September,8,Yes,No,Saturday,34.4,ST010,Secunderabad,U8009,51,Male,21,08:00,08:21,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-09,09:00,2023,September,9,Yes,No,Saturday,36.8,ST008,Shamshabad,U8010,49,Male,54,09:00,09:54,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-09,10:00,2023,September,10,Yes,No,Saturday,37.6,ST004,Madhapur,U8011,41,Female,13,10:00,10:13,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-09,11:00,2023,September,11,Yes,No,Saturday,25.4,ST006,Hitech City,U8012,50,Female,30,11:00,11:30,Monsoon,Cloudy,Casual,Standard Bike
2023-09-09,12:00,2023,September,12,Yes,No,Saturday,23.8,ST004,Madhapur,U8013,62,Female,56,12:00,12:56,Monsoon,Cloudy,Casual,Premium Bike
2023-09-09,13:00,2023,September,13,Yes,No,Saturday,31.6,ST010,Secunderabad,U8014,23,Female,18,13:00,13:18,Monsoon,Cloudy,Casual,Electric Bike
2023-09-09,14:00,2023,September,14,Yes,No,Saturday,35.7,ST004,Madhapur,U8015,22,Female,40,14:00,14:40,Monsoon,Cloudy,Casual,Standard Bike
2023-09-09,15:00,2023,September,15,Yes,No,Saturday,33.8,ST001,Banjara Hills,U8016,39,Male,37,15:00,15:37,Monsoon,Cloudy,Casual,Electric Bike
2023-09-09,16:00,2023,September,16,Yes,No,Saturday,20.4,ST009,Kukatpally,U8017,27,Female,41,16:00,16:41,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-09,17:00,2023,September,17,Yes,No,Saturday,32.4,ST008,Shamshabad,U8018,49,Female,30,17:00,17:30,Monsoon,Cloudy,Casual,Electric Bike
2023-09-09,18:00,2023,September,18,Yes,No,Saturday,38.8,ST005,Begumpet,U8019,51,Male,48,18:00,18:48,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-09,19:00,2023,September,19,Yes,No,Saturday,40.0,ST003,Jubilee Hills,U8020,63,Female,36,19:00,19:36,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-09,20:00,2023,September,20,Yes,No,Saturday,40.0,ST008,Shamshabad,U8021,18,Male,45,20:00,20:45,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-10,08:00,2023,September,8,Yes,No,Sunday,39.9,ST003,Jubilee Hills,U8022,29,Male,24,08:00,08:24,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-10,09:00,2023,September,9,Yes,No,Sunday,37.6,ST009,Kukatpally,U8023,36,Female,28,09:00,09:28,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-10,10:00,2023,September,10,Yes,No,Sunday,33.9,ST002,Gachibowli,U8024,40,Male,38,10:00,10:38,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-10,11:00,2023,September,11,Yes,No,Sunday,28.9,ST010,Secunderabad,U8025,58,Female,57,11:00,11:57,Monsoon,Cloudy,Casual,Standard Bike
2023-09-10,12:00,2023,September,12,Yes,No,Sunday,32.6,ST010,Secunderabad,U8026,57,Male,46,12:00,12:46,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-10,13:00,2023,September,13,Yes,No,Sunday,20.5,ST006,Hitech City,U8027,26,Female,48,13:00,13:48,Monsoon,Cloudy,Casual,Premium Bike
2023-09-10,14:00,2023,September,14,Yes,No,Sunday,35.2,ST005,Begumpet,U8028,52,Male,46,14:00,14:46,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-10,15:00,2023,September,15,Yes,No,Sunday,34.3,ST005,Begumpet,U8029,45,Male,10,15:00,15:10,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-10,16:00,2023,September,16,Yes,No,Sunday,28.2,ST002,Gachibowli,U8030,28,Male,60,16:00,17:00,Monsoon,Cloudy,Casual,Premium Bike
2023-09-10,17:00,2023,September,17,Yes,No,Sunday,27.5,ST002,Gachibowli,U8031,64,Male,25,17:00,17:25,Monsoon,Cloudy,Casual,Electric Bike
2023-09-10,18:00,2023,September,18,Yes,No,Sunday,20.8,ST004,Madhapur,U8032,54,Male,38,18:00,18:38,Monsoon,Cloudy,Casual,Standard Bike
2023-09-10,19:00,2023,September,19,Yes,No,Sunday,20.8,ST001,Banjara Hills,U8033,20,Female,34,19:00,19:34,Monsoon,Cloudy,Casual,Electric Bike
2023-09-10,20:00,2023,September,20,Yes,No,Sunday,35.8,ST001,Banjara Hills,U8034,18,Male,50,20:00,20:50,Monsoon,Cloudy,Casual,Standard Bike
2023-09-11,08:00,2023,September,8,No,Yes,Monday,34.0,ST008,Shamshabad,U8035,59,Female,30,08:00,08:30,Monsoon,Cloudy,Casual,Premium Bike
2023-09-11,09:00,2023,September,9,No,Yes,Monday,23.1,ST010,Secunderabad,U8036,38,Male,42,09:00,09:42,Monsoon,Cloudy,Casual,Electric Bike
2023-09-11,10:00,2023,September,10,No,Yes,Monday,28.2,ST005,Begumpet,U8037,62,Male,49,10:00,10:49,Monsoon,Cloudy,Casual,Standard Bike
2023-09-11,11:00,2023,September,11,No,Yes,Monday,21.7,ST004,Madhapur,U8038,65,Female,59,11:00,11:59,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-11,12:00,2023,September,12,No,Yes,Monday,38.4,ST009,Kukatpally,U8039,24,Male,23,12:00,12:23,Monsoon,Cloudy,Subscriber,Electric Bike
2023-09-11,13:00,2023,September,13,No,Yes,Monday,24.0,ST009,Kukatpally,U8040,59,Male,16,13:00,13:16,Monsoon,Cloudy,Casual,Premium Bike
2023-09-11,14:00,2023,September,14,No,Yes,Monday,34.8,ST005,Begumpet,U8041,39,Male,42,14:00,14:42,Monsoon,Cloudy,Casual,Electric Bike
2023-09-11,15:00,2023,September,15,No,Yes,Monday,23.8,ST006,Hitech City,U8042,39,Male,22,15:00,15:22,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-11,16:00,2023,September,16,No,Yes,Monday,23.1,ST006,Hitech City,U8043,38,Male,12,16:00,16:12,Monsoon,Cloudy,Casual,Standard Bike
2023-09-11,17:00,2023,September,17,No,Yes,Monday,25.2,ST003,Jubilee Hills,U8044,22,Female,16,17:00,17:16,Monsoon,Cloudy,Casual,Electric Bike
2023-09-11,18:00,2023,September,18,No,Yes,Monday,26.6,ST009,Kukatpally,U8045,59,Female,19,18:00,18:19,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-11,19:00,2023,September,19,No,Yes,Monday,23.1,ST006,Hitech City,U8046,65,Male,54,19:00,19:54,Monsoon,Cloudy,Subscriber,Premium Bike
2023-09-11,20:00,2023,September,20,No,Yes,Monday,36.1,ST006,Hitech City,U8047,19,Male,53,20:00,20:53,Monsoon,Cloudy,Subscriber,Standard Bike
2023-09-12,08:00,2023,September,8,No,Yes,Tuesday,35.0,ST004,Madhapur,U8048,24,Female,53,08:00,08:53,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-12,09:00,2023,September,9,No,Yes,Tuesday,31.9,ST003,Jubilee Hills,U8049,40,Male,54,09:00,09:54,Monsoon,Rainy,Casual,Standard Bike
2023-09-12,10:00,2023,September,10,No,Yes,Tuesday,29.5,ST003,Jubilee Hills,U8050,40,Male,24,10:00,10:24,Monsoon,Rainy,Casual,Standard Bike
2023-09-12,11:00,2023,September,11,No,Yes,Tuesday,23.8,ST003,Jubilee Hills,U8051,38,Female,10,11:00,11:10,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-12,12:00,2023,September,12,No,Yes,Tuesday,22.1,ST003,Jubilee Hills,U8052,64,Female,16,12:00,12:16,Monsoon,Rainy,Subscriber,Premium Bike
2023-09-12,13:00,2023,September,13,No,Yes,Tuesday,20.7,ST004,Madhapur,U8053,26,Male,30,13:00,13:30,Monsoon,Rainy,Casual,Premium Bike
2023-09-12,14:00,2023,September,14,No,Yes,Tuesday,27.3,ST007,Kondapur,U8054,54,Female,38,14:00,14:38,Monsoon,Rainy,Subscriber,Electric Bike
2023-09-12,15:00,2023,September,15,No,Yes,Tuesday,33.9,ST010,Secunderabad,U8055,24,Male,39,15:00,15:39,Monsoon,Rainy,Casual,Electric Bike
2023-09-12,16:00,2023,September,16,No,Yes,Tuesday,31.2,ST008,Shamshabad,U8056,61,Male,33,16:00,16:33,Monsoon,Rainy,Subscriber,Electric Bike
2023-09-12,17:00,2023,September,17,No,Yes,Tuesday,20.1,ST007,Kondapur,U8057,63,Male,25,17:00,17:25,Monsoon,Rainy,Subscriber,Standard Bike
2023-09-12,18:00,2023,September,18,No,Yes,Tuesday,26.0,ST007,Kondapur,U8058,39,Male,46,18:00,18:46,Monsoon,Rainy,Casual,Premium Bike
2023-09-12,19:00,2023,September,19,No,Yes,Tuesday,22.4,ST005,Begumpet,U8059,52,Male,38,19:00,19:38,Monsoon,Rainy,Subscriber,Premium Bike
2023-09-12,20:00,2023,September,20,No,Yes,Tuesday,30.1,ST008,Shamshabad,U8060,20,Male,50,20:00,20:50,Monsoon,Rainy,Casual,Electric Bike
2023-09-13,08:00,2023,September,8,No,Yes,Wednesday,34.3,ST008,Shamshabad,U8061,41,Male,28,08:00,08:28,Monsoon,Rainy,Subscriber,Premium Bike
2023-09-13,09:00,2023,September,9,No,Yes,Wednesday,39.0,ST007,Kondapur,U8062,61,Female,39,09:00,09:39,Monsoon,Rainy,Subscriber,Electric Bike
2023-09-13,10:00,2023,September,10,No,Yes,Wednesday,35.7,ST010,Secunderabad,U8063,47,Female,37,10:00,10:37,Monsoon,Rainy,Subscriber,Electric Bike
2023-09-13,11:00,2023,September,11,No,Yes,Wednesday,26.8,ST010,Secunderabad,U8064,53,Male,36,11:00,11:36,Monsoon,Rainy,Subscriber,Electric Bike
2023-09-13,12:00,2023,September,12,No,Yes,Wednesday,31.2,ST006,Hitech City,U8065,44,Female,30,12:00,12:30,Monsoon,Rainy,Casual,Standard Bike
2023-09-13,13:00,2023,September,13,No,Yes,Wednesday,26.0,ST006,Hitech City,U8066,44,Female,52,13:00,13:52,Monsoon,Rainy,Casual,Electric Bike
